,BA1,BA2,BA3,BA4,BA5,BA6,BA7,BA8,BE1,BE2,BE3,BE4,BE5,BE6,BE7,BE8,CA1,CA2,CA3,CA4,CA5,DE1,DE2,EA1,HE1,HE2,HE3,IR1,IR2,IR3,IR4,MA1,MA2,MA3,MA4,MI1,MI2,MI3,MI4,MI5,MI6,NO1,NO2,OA1,OA2,OA3,OA4,OA5,OA6,OA7,OA8,OA9,OA10,OA11,OA12,OA13,OA14,OA15,OA16,OT1,OT2,OT3,OT4,OT5,OT6,OT7,OU1,OU2,OU3,OU4,OU5,OU6,OU7,OU8,OU9,OU10,OU11,OU12,OU13,OU14,OU15,OU16,OU17,OU18,OU19,OU20,OU21,OU22,OU24,OU25,OU26,OU27,OU28,OU29,RA1,RA2,RO1,RO2,RO3,RO4,RO5,RO6,SA1,SA2,SA3,SA4,SA5,SA6,SA7,SA8,SA9,SA10,SA11,SA12,SO1,SO2,STC9,STC10,STC12,STD5,STD6,STD7,STD8,STD9,STD10,STD11,STE3,STE4,STE5,STE6,STE7,STE9,STE10,STF2,STF3,STF4,STF5,STF7,STF9,STG2,STG3,STG4,STG6,STG7,STG9,STH4,YO1,YO2,OU23,ST1,ST2,ST3,ST4,ST5,ST6
OA10,12189.79596,11150.52659,11282.88389,10263.98882,10451.36783,9307.085537,9475.472413,8499.325164,6489.059956,7543.587538,7473.618299,7503.31245,8534.444433,8490.149739,8516.323622,9459.077997,16390.0359,16849.47961,17294.35046,17013.28468,17563.47441,13711.80926,14770.67619,21172.87285,8235.452907,8861.829818,8113.116839,11944.78136,12397.39996,12251.54021,13116.81835,6576.86841,7735.383307,8116.895332,9027.422825,21247.58935,22205.65101,20926.67404,21870.72907,22871.25206,23549.93418,18348.68613,19261.43321,3601.344043,4997.50351,2815.692103,3597.50014,4475.961322,1430.96509,2248.159582,3329.298429,4122.235811,0,1012.459414,2013.207516,3009.748036,1421.077104,2269.216358,3196.790364,6180.648226,6827.728978,7012.809468,7570.844346,8185.036484,8374.188321,8991.983295,23909.57261,24899.50876,24252.86998,25192.13805,26160.56678,25537.78022,26474.37485,27416.92835,24979.44569,25896.98579,27757.59151,25382.44922,26301.48451,27220.4587,28136.70109,26741.52644,27651.08587,28561.60638,26316.91493,27270.7148,28068.67936,29037.3212,28540.74516,29420.82422,30304.55725,29040.32255,29911.17667,30790.03594,4571.140495,4488.038813,10194.47582,11066.56263,11560.31142,11974.22202,12434.32441,13335.90405,15902.5863,14926.76333,13942.53656,17044.49616,16049.97043,15074.24497,14095.02902,17256.52483,16293.74881,15294.59274,14155.10513,14663.04891,12686.2308,13468.53517,16061.7593,16973.44264,18970.47932,11925.55662,12989.71415,13934.99126,14936.12993,15961.1485,16925.94324,17841.01582,9827.281,10881.95494,11845.405,12894.28422,13873.53891,15885.67242,16832.34324,8931.684993,10014.72549,10940.03894,11929.64324,13942.84792,15981.58157,9107.701372,10084.07407,11050.11279,13057.08637,14019.48747,16183.19118,11259.6677,8602.746358,10003.09222,26849.27797,10368.1556,12938.29402,14901.3582,14956.80108,17899.32237,9397.010007
OA11,12257.62961,11205.30058,11264.12075,10240.62027,10330.00106,9271.510136,9336.271221,8335.731375,6538.543238,7714.836738,7514.723133,7408.023385,8682.353875,8522.794516,8428.25839,9472.902215,15445.11167,15925.95068,16394.23196,16155.06023,16732.08815,13548.82966,14618.94217,22185.30593,7723.622763,8263.919546,7455.563669,11039.97747,11487.35592,11389.58509,12232.81504,5574.786704,6755.417744,7176.915968,8069.069663,20316.08865,21269.1584,19978.81026,20917.83061,21913.71116,22576.28892,17639.35177,18567.73699,3157.183776,4237.199996,2219.95951,2815.020077,3602.624093,993.1757397,1411.837097,2387.514304,3150.544093,1012.459414,0,1000.831442,1997.297052,995.9346468,1451.842526,2257.276996,5570.12337,6116.570861,6469.126047,6930.612952,7470.411929,7792.386788,8331.026848,22927.99773,23915.07142,23282.15913,24217.42981,25182.62487,24574.15997,25506.24816,26445.35089,24033.53476,24945.58411,26796.68411,24450.5917,25363.05395,26276.28656,27187.06698,25817.40832,26719.36962,27624.35478,25414.39609,26359.61762,27150.30344,28112.45141,27636.5359,28509.00067,29385.69273,28150.27178,29013.01554,29884.07975,5334.878384,5143.297464,9680.622964,10591.25304,11015.32026,11532.72117,11925.16926,12791.6575,16901.28324,15924.05573,14938.84083,18033.56165,17037.14979,16058.39944,15076.26683,18232.12818,17265.91821,16262.73699,15120.14268,15603.73009,12009.9251,12830.48248,15051.72756,15963.61159,17959.64523,10913.95571,11977.90117,12922.86365,13923.88343,14948.82789,15913.5439,16828.57287,8815.932207,9870.542791,10834.15683,11882.84355,12862.31451,14874.4157,15821.38465,7931.117192,9014.281441,9938.130352,10926.4816,12937.80769,14975.62268,8134.881973,9104.340804,10065.1795,12066.57965,13026.65336,15187.04499,10301.42727,9506.848833,10890.43102,25892.95239,9419.234281,11933.65052,13890.02129,13951.06997,16888.93602,8461.692764
OA12,12423.65413,11366.17563,11352.85142,10333.6537,10325.02934,9362.697341,9323.706438,8311.390536,6720.730807,7990.167445,7669.592841,7430.984605,8922.17877,8654.051305,8442.073825,9574.18803,14512.9865,15016.31516,15509.17083,15314.89924,15919.81592,13442.64646,14518.67476,23185.83224,7337.998997,7774.19066,6906.329463,10156.46571,10597.2018,10553.27257,11370.29245,4585.459738,5792.170001,6261.888509,7129.573061,19411.05785,20358.12231,19055.39909,19988.38401,20978.71637,21622.82358,16954.75874,17897.98125,3020.772647,3624.867321,2012.635066,2247.909253,2845.065671,1410.129156,1009.40691,1559.277832,2234.499844,2013.207516,1000.831442,0,997.0056492,1398.142307,1038.312893,1417.476365,5077.441829,5491.970417,6034.345088,6377.14327,6823.697944,7293.793556,7737.302126,21955.86023,22939.97918,22320.89779,23252.01932,24213.87171,23619.85969,24547.27782,25482.81187,23097.30527,24003.58488,25844.78982,23528.60123,24434.1436,25341.36098,26246.46095,24902.9618,25796.98302,26696.17679,24522.12888,25458.30059,26241.36861,27196.70774,26741.88434,27606.39315,28475.7605,27269.88504,28124.14768,28987.09993,6151.047173,5879.866576,9237.091866,10181.71369,10528.32942,11152.4035,11470.96516,12295.77817,17887.13372,16908.6488,15922.6156,19009.94522,18011.88392,17030.45379,16045.81971,19195.62729,18226.40235,17219.74109,16074.6685,16535.63397,11375.89883,12234.36864,14052.42175,14964.46117,16959.66356,9913.464551,10977.26721,11922.07037,12923.05698,13947.99708,14912.73835,15828.04967,7817.68337,8872.133032,9835.975779,10884.31504,11864.10299,13876.1061,14823.50609,6948.987357,8031.782287,8953.29916,9939.704238,11948.19396,13984.59525,7190.231793,8149.312088,9102.56537,11095.78957,12052.60968,14208.37407,9372.341905,10412.92281,11779.5134,24945.80602,8503.19379,10944.70516,12891.60785,12960.43316,15889.31436,7565.076616
OA13,12620.95216,11565.57829,11481.80742,10475.28389,10370.0839,9512.251716,9371.522403,8360.43272,7082.752585,8416.342424,7990.448677,7631.210206,9305.28062,8939.507992,8618.106913,9821.030766,13613.77888,14144.61065,14666.86878,14526.48733,15163.20328,13456.84213,14533.35236,24182.59918,7029.551374,7346.153805,6425.236583,9325.772494,9756.870206,9780.553883,10562.68217,3617.389915,4865.1991,5405.277503,6233.358493,18499.07967,19439.83728,18125.49353,19052.28165,20036.98314,20663.4665,16341.87463,17299.72439,3161.853096,3170.795031,2231.990455,1999.291167,2243.141453,2210.052897,1395.174458,1034.372226,1405.778279,3009.748036,1997.297052,997.0056492,0,2235.190712,1463.010698,1009.06931,4793.609138,5035.491053,5789.192988,5986.803389,6313.405827,6950.548145,7277.469862,21002.9881,21983.14129,21381.76517,22307.49243,23264.96668,22689.10181,23610.5642,24541.51045,22188.71596,23087.76546,24916.53644,22636.94207,23533.94566,24433.7221,25331.7946,24019.77683,24904.14664,25796.24225,23665.06563,24590.32617,25364.22792,26311.30938,25881.2156,26736.2146,27596.81538,26425.49431,27269.70495,28123.03971,7032.895225,6707.280554,8930.288447,9903.023265,10162.07269,10897.39353,11133.94094,11908.26341,18877.13657,17897.89163,16911.3938,19993.43086,18994.29475,18011.07015,17024.78732,20169.7051,19198.37189,18189.28606,17042.61048,17486.13709,10839.05661,11736.04135,13061.17512,13973.49228,15966.84169,8919.481061,9982.740445,10926.74561,11927.38969,12952.09477,13916.54818,14831.27666,6821.185364,7875.533511,8839.46599,9887.63599,10867.5505,12879.49239,13827.07821,5966.926414,7048.712999,7967.616401,8951.970979,10957.69973,12992.7914,6249.01118,7194.88152,8139.036343,10122.7906,11076.12979,13227.10228,8444.165768,11347.76285,12699.85814,24023.51744,7591.031872,9954.897275,11894.95818,11969.01199,14897.32919,6677.747525
OA14,13248.2871,12196.83969,12259.76585,11236.26925,11323.52463,10267.29654,10328.90788,9326.871245,5552.165233,6750.60061,6525.636278,6412.452598,7710.125441,7531.726004,7432.709454,8479.567673,15103.90359,15531.28835,15949.07908,15634.16591,16169.00023,12561.1013,13630.06967,22201.87129,8621.109527,9111.158689,8266.276603,10610.6984,11068.42417,10878.90256,11760.51746,5507.65015,6556.93828,6843.741032,7784.663404,20734.1324,21674.20856,20357.13388,21281.34558,22262.93286,22874.04676,16927.61178,17840.66579,4115.554753,4997.527264,3144.837811,3593.505498,4242.842081,1989.018391,2226.430673,2956.97135,3595.180869,1421.077104,995.9346468,1398.142307,2235.190712,0,996.4124434,2023.092808,4765.451092,5408.001614,5615.94473,6152.576017,6764.964132,6967.913259,7572.219721,22697.99973,23696.17836,23011.83071,23960.57196,24937.14031,24279.88878,25226.01653,26176.30503,23688.51712,24615.06472,26492.98382,24070.0306,24998.17318,25925.71436,26850.73381,25418.33903,26337.6057,27255.70307,24969.64661,25932.07684,26738.04617,27714.33804,27194.52775,28082.36497,28973.86788,27680.76117,28558.73104,29445.03558,4797.968217,4492.494487,8812.595976,9702.110868,10167.88701,10627.11057,11056.05077,11944.73733,16772.6137,15789.57601,14801.43413,17854.44889,16851.79915,15862.7325,14871.68308,18000.00378,17023.93087,16009.84469,14860.4495,15276.21904,11266.00573,12052.91048,15012.19107,15919.43667,17928.02374,10915.30011,11981.01566,12933.52712,13937.10774,14963.72185,15932.27387,16862.62209,8919.583077,9966.636823,10929.20621,11969.55824,12950.41081,14956.45029,15907.17821,8150.887673,9226.814758,10135.31351,11109.81619,13098.84669,15123.18447,8479.319949,9416.583849,10350.85952,12318.40705,13263.79342,15400.78843,10677.66407,9126.222159,10469.41541,25576.01249,9826.215904,12101.40891,13972.80767,14103.24862,16851.44958,8909.074355
OA15,13444.16282,12387.07564,12384.40494,11364.25505,11362.91783,10392.98611,10361.66339,9349.473025,5726.852106,7025.049783,6663.849243,6399.175615,7939.802897,7639.836928,7408.201406,8552.072042,14142.43108,14587.53938,15025.78512,14748.6152,15308.9929,12406.08651,13481.90817,23198.03131,8321.954809,8712.81736,7817.515927,9677.624532,10131.49852,9985.253867,10847.64785,4515.593473,5562.977938,5873.191776,6804.078596,19874.129,20806.26035,19476.10859,20392.19483,21366.2491,21954.36267,16187.50926,17116.23126,4059.022533,4535.227884,3050.845406,3217.238408,3666.006908,2270.885061,2047.719803,2388.063702,2868.58493,2269.216358,1451.842526,1038.312893,1463.010698,996.4124434,0,1030.145236,4149.616051,4665.852683,5076.842714,5493.449373,6018.899975,6374.578572,6886.247452,21713.23542,22709.80531,22034.55557,22980.71888,23955.27867,23308.13183,24251.1605,25199.1566,22730.32298,23652.78297,25523.80941,23123.41689,24046.41652,24969.54412,25890.4191,24478.60183,25391.74995,26305.49879,24048.34092,25003.59577,25803.53378,26774.55755,26272.34245,27153.79594,28039.46483,26771.1275,27642.14947,28521.84212,5673.045134,5297.414793,8289.527629,9218.699237,9605.795398,10177.57932,10530.96202,11379.69389,17756.67007,16773.04829,15784.81701,18829.01294,17825.45689,16834.62302,15842.12287,18962.05582,17983.84749,16967.35461,15816.83576,16210.37904,10560.60441,11387.52972,14017.42156,14924.29678,16933.38974,9925.400454,10990.7914,11943.79267,12947.30934,13973.79725,14942.53685,15874.57637,7950.664523,8994.188369,9955.309168,10992.84931,11973.21007,13976.85175,14927.84674,7220.905595,8290.524046,9191.355321,10159.46506,12139.21666,14158.18816,7604.813451,8521.759467,9440.83962,11390.15371,12328.58872,14455.09035,9811.270746,10049.94756,11372.54696,24610.13884,8980.532554,11144.85605,12993.8856,13140.24981,15856.57757,8093.1865
OA16,13603.30844,12546.83854,12476.8009,11467.54835,11375.02422,10502.3671,10375.79109,9364.021039,6183.079906,7543.345128,7065.78786,6662.661359,8404.709502,7996.336142,7639.926677,8861.457315,13196.16211,13669.38187,14138.22756,13915.81099,14510.68186,12449.12549,13525.50825,24223.73196,8011.9505,8291.096022,7352.533506,8783.749808,9230.366249,9151.477948,9982.456755,3485.572637,4556.288127,4924.127261,5830.78774,18940.37301,19864.90817,18523.73447,19432.31067,20399.52707,20968.27733,15543.99204,16490.24867,4136.158011,4136.917692,3171.49301,3008.294397,3172.809772,2827.152653,2235.585531,2035.391945,2227.463769,3196.790364,2257.276996,1417.476365,1009.06931,2023.092808,1030.145236,0,3807.894732,4120.497714,4797.142919,5042.129561,5434.195687,5989.364126,6369.860714,20723.24715,21716.49115,21058.40571,21999.79215,22970.52957,22341.2529,23278.84705,24222.72601,21785.52428,22701.29778,24560.8178,22196.24777,23111.18947,24027.3146,24941.54573,23561.20993,24465.03811,25372.04294,23157.66422,24102.34265,24893.34214,25856.43301,25379.5938,26251.72494,27128.80168,25895.70715,26756.79867,27626.97825,6653.709464,6238.962037,7959.830865,8925.247669,9214.130659,9914.169656,10175.78559,10970.57564,18786.17762,17802.43611,16814.19869,19855.44432,18851.56206,17860.04247,16866.98145,19982.71215,19003.48552,17985.83409,16834.86257,17215.54508,9982.465794,10855.31501,12989.1167,13896.47232,15904.93315,8895.26041,9960.64633,10913.65466,11917.16802,12943.65279,13912.39542,14844.58462,6930.912239,7971.662758,8931.651685,9967.40509,10947.39326,12949.70004,13900.77023,6235.503857,7297.489798,8190.624732,9152.753248,11124.6112,13139.44376,6674.295704,7567.828094,8470.464119,10401.14715,11333.06673,13450.25081,8882.530152,11051.39882,12360.354,23652.69071,8075.013846,10132.84644,11967.11387,12123.03327,14828.39184,7222.552363
OT1,17410.58961,16354.33395,16274.90627,15268.8927,15148.28508,14305.61785,14152.55619,13143.95497,4267.343358,5602.501806,4759.020639,3944.318486,6142.255946,5398.495803,4688.03991,6029.301034,11360.92146,11586.94956,11829.3043,11294.97993,11712.74778,8876.79625,9941.482335,25622.07773,11550.93634,11666.34689,10683.82889,6744.731583,7213.166446,6696.63386,7672.709324,4536.637906,4492.319039,4001.833708,4936.093236,20167.94249,21011.78345,19597.83369,20417.26529,21298.17595,21636.55456,12199.13661,13097.03326,7943.887614,7700.670168,6975.383848,6763.063663,6697.194524,6417.00915,6014.15928,5770.320442,5681.355331,6180.648226,5570.12337,5077.441829,4793.609138,4765.451092,4149.616051,3807.894732,0,1006.101017,1003.929766,1399.220785,2162.181128,2224.974188,2827.434179,19191.29185,20215.18558,19357.00891,20340.48052,21345.04296,20527.31117,21510.60457,22489.14184,19775.43525,20739.27284,22686.90883,20042.08221,21010.2512,21974.43058,22936.66202,21324.04697,22287.89405,23238.89748,20748.61331,21752.61087,22596.68921,23607.57091,22967.95021,23893.05744,24821.08355,23379.39007,24292.82795,25215.47114,7419.275426,6737.07997,4161.835237,5118.819774,5457.348138,6106.33185,6393.537257,7230.271411,19820.61694,18844.86467,17877.17093,20697.27064,19698.68126,18701.71201,17711.59641,20641.44227,19655.0253,18631.04255,17496.66288,17627.66262,6519.015354,7287.938599,12503.99523,13345.69834,15327.11258,8917.995812,9881.201232,10787.05351,11729.99376,12701.50586,13636.5076,14592.6428,7703.262946,8542.584916,9373.62046,10262.67261,11162.90302,13001.77679,13917.60718,7642.57274,8478.677669,9173.259147,9956.69854,11645.36289,13465.20888,8499.237657,9119.725211,9789.781788,11372.87102,12164.86662,14042.66219,10522.4264,11644.13389,12703.63375,21735.04206,9933.788133,10768.41112,12084.07508,12532.31348,14266.26216,9352.949962
OT2,17615.28388,16563.91771,16435.39876,15443.14418,15257.38203,14490.37877,14271.31445,13272.54636,5220.055563,6521.767942,5640.058788,4763.538935,6997.182439,6196.931755,5403.481108,6743.008027,10370.4517,10616.09346,10884.64557,10398.43949,10855.63857,9157.843486,10200.54255,26597.19062,11474.98484,11502.10072,10511.60614,5751.566595,6220.927349,5745.421067,6709.63746,4006.361806,3713.800247,3099.845435,3994.558318,19352.88526,20181.3329,18760.45,19564.14605,20430.50535,20738.1627,11528.35614,12452.02102,8189.677782,7699.290395,7264.885317,6918.09929,6704.605964,6882.985844,6355.04409,5933.378134,5702.805661,6827.728978,6116.570861,5491.970417,5035.491053,5408.001614,4665.852683,4120.497714,1006.101017,0,1421.205592,1011.43454,1357.743449,2012.24212,2249.375348,18194.46719,19217.69289,18368.89256,19350.65838,20354.01911,19547.63866,20528.44411,21505.31454,18811.65386,19771.9474,21713.59118,19093.85709,20057.07875,21017.07439,21975.2997,20387.35965,21344.71135,22291.40381,19835.60007,20831.80249,21669.2148,22674.6078,22057.73875,22975.65807,23897.14023,22486.88997,23392.27958,24307.26207,8392.932547,7720.421879,3989.950324,4987.427125,5143.593525,6002.700747,6132.6269,6876.300519,20811.85428,19834.92869,18865.32302,21696.33837,20697.04579,19699.63891,18708.7191,21644.98536,20658.37766,19634.12842,18498.86552,18633.48676,5896.076129,6742.40264,11523.04366,12358.6702,14335.13007,8007.036262,8948.640433,9842.838476,10774.74497,11737.38513,12666.5922,13621.80081,6927.73412,7714.183565,8512.193964,9370.622318,10252.96271,12062.8475,12971.38184,6992.531681,7759.040503,8402.00466,9142.343024,10770.26858,12553.43981,7915.309097,8460.059725,9069.717579,10568.23078,11330.17074,13160.72545,9854.81592,12642.64044,13708.63419,20764.65787,9324.573132,9917.9414,11156.71493,11636.08615,13276.77158,8820.667939
OT3,18399.76195,17343.02384,17270.90202,16263.39604,16149.5291,15298.9985,15153.26306,14144.09729,4021.819105,5240.958361,4317.394273,3394.924914,5639.392297,4805.890994,3987.337087,5324.653805,11236.03639,11376.2857,11536.81315,10895.36652,11240.10879,7902.422589,8962.510456,25892.36079,12548.30831,12650.55932,11665.86612,6670.725268,7128.167859,6464.900285,7463.844318,5368.99012,5134.864204,4488.661636,5339.619016,20760.59929,21583.25589,20159.78882,20955.60998,21813.19029,22097.24163,11492.88547,12363.9833,8932.484099,8702.613586,7957.492083,7764.096467,7699.109976,7347.553815,6987.349595,6771.708412,6683.348984,7012.809468,6469.126047,6034.345088,5789.192988,5615.94473,5076.842714,4797.142919,1003.929766,1421.205592,0,967.505749,1910.122714,1385.397725,2216.506632,19084.6787,20111.93623,19198.16584,20189.11909,21198.92857,20327.68229,21320.37796,22305.22999,19518.11615,20492.45816,22459.16648,19737.22882,20718.12014,21693.53844,22667.1445,20986.59235,21966.07889,22927.68617,20356.72203,21376.53978,22234.97641,23257.93087,22567.10237,23506.73267,24448.59102,22942.27078,23870.52456,24807.94185,7748.951302,7032.800362,3213.494839,4147.3797,4552.32756,5122.957378,5456.981466,6329.378191,20021.34153,19053.7516,18098.06734,20842.57638,19851.18538,18859.21231,17876.95446,20739.02986,19756.57281,18737.65725,17615.98546,17680.52836,5809.384588,6505.082153,12755.74949,13568.6698,15520.70603,9366.753008,10282.39903,11158.34361,12069.89301,13013.07002,13927.36849,14878.75467,8347.542375,9122.810736,9906.182019,10743.88061,11609.39085,13382.20885,14278.34093,8402.556224,9179.563622,9821.722669,10553.92835,12153.68834,13905.06726,9307.93904,9873.167224,10490.48225,11981.52377,12733.64953,14537.34817,11270.01047,11814.59439,12791.90574,21497.66201,10726.21991,11315.75644,12492.78283,13003.05682,14475.16967,10195.23408
OT4,18591.78188,17538.79406,17422.0395,16426.36774,16253.56233,15470.73562,15265.48331,14264.49812,4982.254617,6174.832999,5233.823531,4281.109504,6521.855189,5650.520039,4771.829591,6085.515559,10271.37741,10422.49894,10601.34056,9995.823516,10374.75622,8196.448782,9229.799928,26822.43707,12486.40184,12510.34014,11519.55056,5703.258185,6160.694508,5510.297264,6506.755043,4949.260805,4498.325948,3739.783758,4519.238026,20004.01506,20810.45884,19381.69089,20160.80337,21002.80672,21255.25766,10799.92143,11698.93393,9147.941854,8706.071795,8206.991492,7898.652289,7709.661179,7746.115758,7275.492799,6909.822547,6704.872553,7570.844346,6930.612952,6377.14327,5986.803389,6152.576017,5493.449373,5042.129561,1399.220785,1011.43454,967.505749,0,942.6221406,1000.923333,1428.22619,18119.89705,19146.99736,18238.73256,19228.87945,20238.17962,19374.62561,20365.88159,21349.84708,18576.77145,19548.87868,21511.80229,18808.53408,19786.01425,20758.57236,21729.40367,20068.37571,21043.01538,22001.54322,19458.30511,20472.17364,21325.45408,22344.31651,21672.81697,22606.76583,23543.46043,22063.92164,22985.65058,23916.84954,8651.845856,7945.342189,2983.578518,3979.054946,4175.393844,4993.320977,5150.803848,5928.468204,20966.83597,19997.35204,19038.8263,21797.97615,20805.32597,19812.37723,18828.60819,21700.49924,20717.50057,19697.87601,18574.47238,18645.52916,5120.811684,5903.622658,11834.57531,12638.11667,14581.06365,8540.198517,9426.884171,10286.01116,11181.87059,12112.23374,13017.79348,13966.5197,7668.75363,8385.368292,9129.927585,9931.128966,10773.91196,12509.6141,13395.63381,7842.623045,8548.738213,9136.980434,9822.495703,11353.44395,13060.99155,8802.706497,9294.842863,9851.754905,11253.69109,11972.99922,13723.2978,10677.5908,12763.26791,13752.93468,20552.17824,10190.67604,10544.18603,11635.3718,12177.90666,13540.06575,9732.495564
